Country,Year,61006,43606,185606,185506,137906,137506,128306,68606,53506,52306,46006,44206,23806
BIH,2012,1.7,45.065,95.0,96.0,0.911,0.741,80.0,0.202,2.275,0.265,93.136,3.605,63.904
BLR,2012,3.6,46.91,97.0,97.0,1.02,0.803,304.0,0.154,2.228,0.646,113.374,9.417,89.319
BOL,2012,11.9,35.34,51.0,89.0,0.922,0.663,139.0,0.496,3.914,,91.477,10.378,50.313
BRA,2012,26.5,48.56,84.0,97.0,1.014,0.734,284.0,0.448,3.755,1.127,124.606,199.287,54.634
BWA,2012,,16.0,70.0,85.0,0.978,0.687,203.0,0.494,3.378,0.254,151.098,2.04,80.768
CAN,2012,1.6,83.0,99.0,99.0,0.988,0.906,117.0,0.115,2.707,1.777,79.377,34.922,100.0
CHE,2012,0.6,85.2,100.0,100.0,0.964,0.935,76.0,0.058,5.979,3.187,131.881,8.008,95.749
CHL,2012,2.5,55.05,98.0,99.0,0.962,0.818,326.0,0.352,11.34,0.362,137.589,17.4,74.311
CHN,2012,0.8,42.3,77.0,90.0,0.952,0.719,119.0,0.182,2.827,1.906,80.346,1384.206,70.158
COL,2012,35.1,48.98,84.0,96.0,0.985,0.736,243.0,0.435,4.058,0.235,106.491,46.076,46.214
CPV,2012,10.9,34.74,65.0,84.0,0.985,0.634,262.0,,7.307,,84.181,0.505,
CRI,2012,8.7,47.5,96.0,99.0,0.977,0.774,288.0,0.308,5.802,0.556,114.72,4.688,50.597
CYP,2012,1.9,60.69,99.0,100.0,0.974,0.852,60.0,0.137,198.074,0.438,128.595,1.135,78.705
CZE,2012,1.0,73.43,99.0,100.0,0.98,0.865,214.0,0.133,4.549,1.782,127.791,10.581,99.804
DEU,2012,0.8,82.35,99.0,100.0,0.963,0.927,85.0,0.091,1.847,2.868,114.113,80.973,96.646
DNK,2012,0.8,92.26,100.0,100.0,0.981,0.924,68.0,0.049,-4.998,2.981,129.975,5.611,96.077
DZA,2012,1.4,18.2,87.0,93.0,0.841,0.737,133.0,0.434,0.718,,100.385,37.384,31.876
ECU,2012,12.5,35.135,83.0,91.0,0.961,0.74,138.0,0.42,0.645,0.332,106.35,15.474,45.22
EGY,2012,2.5,26.4,94.0,99.0,0.873,0.676,,0.576,1.001,0.509,112.007,86.422,56.746
ESP,2012,0.8,69.81,100.0,100.0,0.979,0.873,146.0,0.103,1.865,1.288,107.654,47.063,69.873
EST,2012,4.8,78.39,99.0,100.0,1.023,0.859,248.0,0.167,7.759,2.123,151.135,1.323,100.0
FIN,2012,1.6,89.88,99.0,100.0,1.005,0.908,61.0,0.07,1.922,3.419,172.122,5.415,100.0
FRA,2012,1.2,81.44,99.0,100.0,0.99,0.878,105.0,0.091,1.228,2.227,97.948,63.564,80.475
GBR,2012,1.0,87.48,99.0,100.0,0.964,0.897,149.0,0.172,1.747,1.603,121.393,64.525,83.203
GEO,2012,,36.94,91.0,96.0,0.969,0.749,471.0,0.382,5.95,,115.612,4.064,95.593
GHA,2012,2.2,10.6,15.0,76.0,0.892,0.57,52.0,,7.855,,98.546,25.996,57.072
GRC,2012,1.5,55.07,99.0,100.0,0.962,0.856,110.0,0.136,0.677,0.7,123.923,10.781,65.335
GTM,2012,33.8,16.0,65.0,92.0,0.923,0.613,98.0,0.52,2.508,0.045,136.123,15.271,24.18
HND,2012,84.3,18.12,76.0,92.0,0.961,0.6,142.0,0.513,5.877,,85.295,8.641,26.991
HRV,2012,1.2,61.94,96.0,99.0,0.984,0.82,110.0,0.139,2.591,0.75,115.724,4.296,90.676
HUN,2012,1.3,70.58,98.0,100.0,0.99,0.826,174.0,0.262,8.305,1.264,117.387,9.864,98.286
IDN,2012,0.6,14.52,64.0,86.0,0.93,0.682,63.0,0.475,2.31,,113.488,248.452,45.419
IND,2012,3.8,12.58,47.0,89.0,0.796,0.6,30.0,0.589,1.313,,68.315,1265.78,45.408
IRL,2012,1.1,76.92,91.0,97.0,0.977,0.899,92.0,0.148,18.195,1.571,108.799,4.608,81.542
IRN,2012,,22.73,88.0,95.0,0.864,0.782,,0.532,0.778,0.317,76.989,75.54,64.707
IRQ,2012,8.2,7.1,86.0,92.0,0.789,0.662,111.0,0.556,1.56,,83.901,31.89,42.338
ISL,2012,0.3,96.21,99.0,100.0,0.979,0.908,47.0,0.093,6.956,,108.126,0.326,96.835
ISR,2012,1.7,70.8,100.0,100.0,0.971,0.893,264.0,0.14,3.503,4.161,121.143,7.615,85.759
ITA,2012,0.9,55.83,99.0,100.0,0.972,0.874,112.0,0.116,0.002,1.271,162.307,59.879,75.682
JOR,2012,2.0,37.0,98.0,99.0,0.849,0.726,97.0,0.496,5.0,,111.054,8.09,77.706
JPN,2012,0.3,79.496,100.0,99.0,0.964,0.895,52.0,0.129,0.009,3.209,109.894,128.424,89.502
KAZ,2012,7.5,61.907,98.0,93.0,1.009,0.782,268.0,0.231,6.562,0.165,180.493,16.752,99.812
KEN,2012,5.4,10.5,30.0,56.0,0.922,0.545,102.0,0.606,2.738,,69.304,44.343,30.297
KGZ,2012,6.8,19.8,96.0,86.0,0.959,0.649,176.0,0.377,3.95,0.166,120.924,5.622,96.858
KHM,2012,,4.94,44.0,71.0,0.906,0.548,104.0,0.484,14.258,,129.259,14.78,17.561
KOR,2012,0.9,84.07,100.0,99.0,0.928,0.89,94.0,0.083,0.777,4.026,107.119,50.061,87.145
KWT,2012,1.8,70.45,100.0,100.0,0.986,0.8,,0.22,1.65,0.097,152.291,3.349,56.033
LKA,2012,3.3,18.285,92.0,87.0,0.93,0.762,114.0,0.4,1.375,,94.157,20.533,77.287
LSO,2012,30.7,10.0,34.0,68.0,1.028,0.48,123.0,0.552,2.115,,76.666,2.015,20.58
LTU,2012,6.7,67.23,91.0,95.0,1.036,0.835,320.0,0.145,1.343,0.895,164.084,3.046,91.415
LUX,2012,0.0,91.95,98.0,100.0,0.972,0.892,125.0,0.115,252.308,1.273,143.412,0.531,100.0
LVA,2012,3.4,73.12,91.0,98.0,1.031,0.825,296.0,0.191,3.836,0.664,127.156,2.069,98.931
MAR,2012,1.1,55.416,84.0,81.0,0.822,0.636,212.0,0.53,2.892,,117.371,33.242,27.352
MDA,2012,5.6,43.37,75.0,87.0,1.005,0.693,162.0,0.259,2.879,0.417,87.94,4.076,95.037
MEX,2012,21.5,39.75,87.0,97.0,0.952,0.752,172.0,0.37,1.479,0.487,85.89,117.274,57.984
MKD,2012,1.4,57.45,96.0,94.0,0.946,0.74,123.0,,3.467,0.327,107.771,2.074,
MLT,2012,2.9,68.2,100.0,100.0,0.943,0.854,139.0,0.254,36.093,0.826,126.177,0.422,73.291
MMR,2012,2.8,4.0,66.0,73.0,,0.541,,0.507,2.225,,7.254,51.414,21.474
MNE,2012,2.7,56.839,95.0,96.0,0.956,0.798,212.0,0.176,15.127,,158.305,0.626,89.216
MNG,2012,7.1,16.4,57.0,79.0,1.025,0.719,289.0,0.318,34.756,0.239,119.489,2.825,86.28
MOZ,2012,,6.0,23.0,44.0,0.892,0.398,,0.59,36.915,,35.414,24.863,13.27
MUS,2012,2.3,35.42,95.0,100.0,0.953,0.768,220.0,0.371,5.048,0.178,118.533,1.253,56.124
MYS,2012,2.1,65.8,99.0,97.0,0.964,0.782,125.0,0.302,2.829,1.093,142.165,29.068,72.652
NAM,2012,17.1,12.941,33.0,81.0,0.985,0.612,,0.508,7.965,,97.815,2.195,36.19
NIC,2012,11.5,13.5,70.0,81.0,0.945,0.625,167.0,0.482,7.289,0.104,97.814,5.983,41.928
NLD,2012,0.9,92.86,98.0,100.0,0.967,0.921,80.0,0.051,28.577,1.939,117.42,16.792,89.046
NOR,2012,0.5,94.65,98.0,100.0,0.997,0.942,81.0,0.067,5.414,1.619,115.633,5.014,96.649
NZL,2012,0.9,81.644,100.0,100.0,0.961,0.905,184.0,0.174,2.183,,110.15,4.468,95.084
OMN,2012,,60.0,99.0,87.0,0.926,0.804,,0.319,1.779,0.208,150.873,3.498,56.575
PAK,2012,7.8,9.96,52.0,90.0,0.73,0.533,42.0,0.563,0.383,,64.156,187.28,34.975
PAN,2012,16.9,40.302,77.0,94.0,0.995,0.77,384.0,0.519,8.365,0.075,164.789,3.771,64.877
PER,2012,6.5,38.2,72.0,88.0,0.942,0.734,204.0,0.415,6.119,0.055,99.598,29.507,61.11
PHL,2012,8.8,36.235,71.0,91.0,1.0,0.684,110.0,0.447,1.286,,104.902,97.213,69.606
PNG,2012,,3.5,16.0,38.0,,0.508,47.0,0.607,-0.3,,35.5,7.631,11.432
POL,2012,1.1,62.31,96.0,98.0,1.009,0.836,223.0,0.154,1.471,0.881,141.487,38.227,82.297
PRT,2012,1.2,60.34,99.0,100.0,0.989,0.829,131.0,0.13,10.157,1.378,113.217,10.526,47.23
PRY,2012,10.2,29.34,84.0,93.0,0.964,0.697,128.0,0.498,2.185,0.088,105.796,6.422,41.276
QAT,2012,0.3,69.3,100.0,100.0,1.038,0.85,,0.552,0.212,0.479,118.448,2.196,60.463
ROU,2012,1.9,45.88,81.0,100.0,0.983,0.796,158.0,0.349,1.78,0.483,112.916,20.227,88.914
RUS,2012,11.3,63.8,88.0,96.0,1.026,0.797,489.0,0.3,2.289,1.027,144.496,143.994,92.762
SAU,2012,,54.0,99.0,99.0,0.884,0.837,,0.621,1.655,0.877,181.788,29.155,64.169
SGP,2012,0.2,72.0,100.0,100.0,0.98,0.92,246.0,0.092,18.744,1.994,150.249,5.369,77.391
SLV,2012,41.7,20.321,86.0,92.0,0.962,0.66,456.0,0.418,2.011,0.034,138.652,6.238,39.819
SRB,2012,1.2,48.1,97.0,89.0,0.968,0.772,114.0,0.189,2.947,0.907,102.212,8.94,85.008
SVK,2012,1.2,76.71,98.0,99.0,0.987,0.841,200.0,0.185,1.902,0.805,112.55,5.415,99.308
SVN,2012,0.7,68.35,99.0,100.0,1.006,0.876,67.0,0.072,0.072,2.573,108.909,2.058,96.869
SWE,2012,0.7,93.18,99.0,100.0,1.0,0.908,66.0,0.048,0.785,3.281,124.161,9.543,86.9
SWZ,2012,8.3,20.782,56.0,65.0,0.926,0.542,273.0,0.565,0.549,,74.586,1.079,26.326
SYR,2012,,24.3,92.0,97.0,0.834,0.631,,0.555,,,63.506,20.439,36.614
THA,2012,4.9,26.46,97.0,98.0,1.0,0.733,346.0,0.313,3.245,,125.32,67.836,40.222
TJK,2012,,14.51,95.0,73.0,0.799,0.639,,0.371,3.167,0.114,82.897,7.875,93.252
TTO,2012,28.3,59.516,93.0,97.0,0.998,0.784,277.0,0.349,-7.39,0.044,140.07,1.345,64.698
TUN,2012,3.0,41.442,88.0,94.0,0.889,0.721,,0.304,3.451,0.682,118.41,10.847,39.801
TUR,2012,4.3,45.13,94.0,98.0,0.913,0.765,183.0,0.367,1.573,0.832,90.663,74.651,49.387
TZA,2012,8.3,3.95,22.0,47.0,0.944,0.501,68.0,0.558,4.539,,57.848,47.053,11.027
UGA,2012,11.2,14.1,18.0,42.0,0.857,0.497,97.0,0.552,5.215,,47.329,34.559,29.818
UKR,2012,5.2,35.27,96.0,94.0,1.0,0.742,,0.322,4.651,0.752,130.859,45.454,94.33
URY,2012,7.9,54.454,96.0,99.0,1.011,0.788,277.0,0.321,11.79,0.328,147.839,3.379,52.461
USA,2012,4.7,74.7,100.0,99.0,0.994,0.916,712.0,0.24,1.546,2.689,97.069,314.044,94.985
UZB,2012,,23.6,100.0,97.0,0.942,0.681,142.0,,1.087,0.202,68.844,29.449,
VEN,2012,53.8,49.05,94.0,96.0,1.023,0.767,151.0,0.473,1.308,0.25,104.115,29.361,64.981
VNM,2012,,36.8,75.0,90.0,0.998,0.668,144.0,0.329,5.37,,146.627,89.802,70.01
ZAF,2012,30.6,41.0,71.0,91.0,0.976,0.673,298.0,0.433,1.167,0.734,129.454,52.833,74.259
ZMB,2012,6.0,13.468,26.0,57.0,0.924,0.552,116.0,0.588,6.789,,72.759,14.465,36.316
ARE,2015,0.7,90.5,99.0,97.0,0.961,0.86,,0.178,2.388,0.895,193.703,9.263,67.724
ARG,2015,6.5,68.043,94.0,99.0,0.99,0.828,167.0,,1.977,0.614,143.567,43.075,62.434
ARM,2015,2.6,59.102,93.0,100.0,0.977,0.748,133.0,0.301,1.689,0.25,118.422,2.926,98.265
AUS,2015,1.0,84.561,100.0,100.0,0.975,0.933,152.0,0.11,3.333,1.923,107.678,23.933,91.451
AUT,2015,0.5,83.94,100.0,100.0,0.964,0.906,,0.089,-2.088,3.048,155.215,8.679,98.923
AZE,2015,2.3,77.0,92.0,90.0,0.944,0.749,,0.31,7.626,0.222,111.165,9.623,95.608
BDI,2015,4.5,4.866,46.0,60.0,0.997,0.427,90.0,0.524,1.598,,49.19,10.16,8.7
BEL,2015,2.0,85.053,99.0,100.0,0.973,0.913,97.0,0.057,-5.322,2.466,113.166,11.288,82.341
BFA,2015,0.6,14.0,19.0,49.0,0.865,0.413,42.0,0.623,2.225,,79.77,18.111,8.488
BGR,2015,1.8,56.656,86.0,99.0,0.992,0.807,103.0,0.234,5.198,0.96,127.708,7.2,94.245
BHR,2015,,93.478,100.0,100.0,0.938,0.834,277.0,0.226,0.208,,183.625,1.372,57.94
BIH,2015,1.6,52.6,95.0,96.0,0.916,0.755,77.0,0.177,2.363,0.219,100.413,3.429,78.045
BLR,2015,,62.23,98.0,96.0,1.015,0.811,,0.153,2.927,0.5,121.282,9.439,89.319
BOL,2015,6.3,35.562,57.0,91.0,0.929,0.685,127.0,0.456,1.681,,93.497,10.87,54.17
BRA,2015,28.4,58.328,87.0,98.0,1.019,0.755,339.0,0.413,3.348,1.343,126.088,204.472,57.484
BWA,2015,,37.312,75.0,88.0,0.987,0.714,179.0,0.469,4.712,,163.875,2.121,85.856
CAN,2015,1.7,90.0,99.0,99.0,0.989,0.917,114.0,0.108,3.862,1.649,82.619,36.027,100.0
CHE,2015,0.7,87.479,100.0,100.0,0.965,0.943,78.0,0.047,16.829,3.374,135.513,8.297,96.698
CHL,2015,3.4,76.63,100.0,100.0,0.962,0.839,269.0,0.333,8.632,0.381,129.144,17.969,80.174
CHN,2015,0.7,50.3,82.0,92.0,0.958,0.742,115.0,0.165,2.201,2.056,91.835,1406.848,74.986
COL,2015,26.5,55.905,88.0,97.0,0.986,0.753,250.0,0.413,3.995,0.292,120.637,47.521,50.187
CPV,2015,8.6,42.68,70.0,86.0,0.982,0.643,,0.378,6.017,,116.527,0.525,29.352
CRI,2015,11.6,59.763,97.0,100.0,0.981,0.786,291.0,0.308,5.396,0.486,155.444,4.848,54.19
CYP,2015,1.3,71.716,99.0,100.0,0.985,0.864,47.0,0.114,41.191,0.481,131.79,1.161,78.959
CZE,2015,0.8,75.669,99.0,100.0,0.984,0.882,197.0,0.134,0.91,1.929,117.481,10.601,99.806
DEU,2015,0.8,87.59,99.0,100.0,0.968,0.933,77.0,0.076,1.847,2.917,117.818,81.787,96.526
DNK,2015,1.1,96.331,100.0,100.0,0.98,0.926,56.0,0.044,0.611,2.957,124.444,5.689,89.463
DZA,2015,1.4,38.2,87.0,93.0,0.858,0.751,156.0,0.442,-0.324,,108.809,39.728,34.892
ECU,2015,6.5,48.94,86.0,93.0,0.976,0.758,,0.393,1.332,,79.841,16.212,48.777
EGY,2015,,37.819,94.0,99.0,0.877,0.69,,,2.082,0.719,101.702,92.443,61.382
ESP,2015,0.7,78.69,100.0,100.0,0.978,0.885,133.0,0.084,2.114,1.22,109.419,46.672,73.714
EST,2015,3.4,88.41,99.0,100.0,1.018,0.871,215.0,0.144,-3.119,1.488,144.721,1.315,100.0
FIN,2015,1.5,86.422,99.0,100.0,0.991,0.919,57.0,0.063,7.233,2.896,134.94,5.481,100.0
FRA,2015,1.6,78.01,99.0,100.0,0.987,0.888,103.0,0.086,1.756,2.267,103.456,64.453,82.467
GBR,2015,1.0,92.0,99.0,100.0,0.967,0.916,144.0,0.146,1.565,1.674,120.332,65.86,82.904
GEO,2015,,47.57,90.0,98.0,0.98,0.771,246.0,0.378,11.856,0.32,137.934,4.024,96.709
GHA,2015,1.9,25.0,17.0,79.0,0.896,0.585,52.0,0.555,6.491,,125.707,27.849,59.824
GRC,2015,0.8,66.835,99.0,100.0,0.962,0.868,86.0,0.126,0.645,0.966,117.889,10.66,67.52
GTM,2015,29.4,28.806,65.0,93.0,0.947,0.647,117.0,0.499,1.843,0.03,111.5,16.252,36.794
HND,2015,57.5,27.1,79.0,94.0,0.97,0.613,180.0,0.475,6.32,0.015,88.318,9.113,34.183
HRV,2015,0.9,69.803,96.0,100.0,0.986,0.83,79.0,0.15,0.321,0.842,104.318,4.233,95.545
HUN,2015,2.3,72.835,98.0,100.0,0.986,0.835,178.0,0.261,-4.483,1.365,101.254,9.778,96.641
IDN,2015,0.6,21.976,69.0,88.0,0.933,0.696,67.0,0.467,2.298,,131.18,258.383,47.294
IND,2015,3.4,17.0,54.0,91.0,0.817,0.627,32.0,0.551,2.092,0.62,76.408,1310.152,48.736
IRL,2015,0.7,83.495,91.0,97.0,0.977,0.926,80.0,0.129,80.853,1.196,105.365,4.652,87.48
IRN,2015,,45.335,88.0,95.0,0.863,0.789,,0.528,0.531,,94.556,78.492,67.731
IRQ,2015,,58.0,91.0,95.0,0.788,0.665,145.0,0.549,-4.267,0.037,94.34,35.572,45.646
ISL,2015,0.9,98.2,99.0,100.0,0.967,0.927,44.0,0.075,6.606,2.17,116.253,0.33,99.209
ISR,2015,1.4,77.352,100.0,100.0,0.973,0.901,,0.114,3.773,4.269,132.481,7.978,88.762
ITA,2015,0.8,58.142,99.0,99.0,0.966,0.875,90.0,0.087,0.726,1.341,144.756,60.578,78.458
JOR,2015,1.6,60.114,98.0,99.0,0.854,0.721,125.0,0.493,4.215,,148.9,9.267,81.302
JPN,2015,0.3,91.058,100.0,99.0,0.971,0.906,46.0,0.121,0.12,3.278,125.452,127.985,91.834
KAZ,2015,4.8,70.83,98.0,94.0,1.003,0.806,237.0,0.212,3.567,0.17,149.723,17.572,100.0
KEN,2015,4.8,16.588,30.0,58.0,0.928,0.562,115.0,0.56,0.968,,78.775,47.878,32.028
KGZ,2015,5.2,30.247,97.0,87.0,0.966,0.666,173.0,0.4,17.131,0.119,127.191,5.959,98.7
KHM,2015,,6.433,53.0,75.0,0.914,0.566,,0.476,10.099,0.118,134.334,15.521,19.64
KOR,2015,0.7,89.9,100.0,100.0,0.932,0.899,108.0,0.068,0.297,4.217,115.961,50.823,91.388
KWT,2015,,72.0,100.0,100.0,0.997,0.807,102.0,0.308,0.248,0.097,199.832,3.836,50.779
LKA,2015,2.4,12.1,94.0,88.0,0.94,0.772,92.0,0.398,0.843,0.109,114.308,20.908,80.486
LSO,2015,41.2,25.0,39.0,68.0,1.031,0.499,,0.547,4.51,0.048,103.94,2.059,23.022
LTU,2015,5.9,71.378,92.0,97.0,1.03,0.855,251.0,0.133,2.336,1.041,142.709,2.932,93.064
LUX,2015,0.9,96.38,98.0,100.0,0.968,0.899,122.0,0.077,19.789,1.271,142.358,0.567,100.0
LVA,2015,3.4,79.201,91.0,99.0,1.029,0.842,221.0,0.199,3.109,0.626,129.651,1.998,99.096
MAR,2015,1.2,57.08,88.0,85.0,0.823,0.66,213.0,0.504,3.215,,124.279,34.664,29.384
MDA,2015,,69.0,75.0,88.0,1.011,0.703,192.0,0.24,2.791,0.368,91.216,4.071,96.172
MEX,2015,16.5,57.431,89.0,98.0,0.956,0.759,176.0,0.352,3.171,0.524,88.372,121.858,57.449
MKD,2015,1.2,70.38,98.0,93.0,0.946,0.753,165.0,0.162,2.947,0.445,100.205,2.079,47.797
MLT,2015,0.9,75.96,100.0,100.0,0.962,0.877,132.0,0.197,34.01,0.75,120.897,0.434,76.887
MMR,2015,2.2,21.726,65.0,80.0,,0.565,,0.443,6.842,,77.815,52.681,23.758
MNE,2015,2.7,68.12,98.0,97.0,0.966,0.807,180.0,0.159,17.265,0.374,160.759,0.627,90.65
MNG,2015,6.2,22.5,58.0,82.0,1.03,0.736,184.0,0.321,0.803,0.155,102.325,2.998,87.76
MOZ,2015,,16.934,27.0,51.0,0.897,0.428,57.0,0.572,26.14,0.338,74.458,27.042,16.821
MUS,2015,1.7,50.139,96.0,100.0,0.966,0.786,165.0,0.379,1.781,,139.925,1.259,62.556
MYS,2015,,71.064,100.0,97.0,0.974,0.797,166.0,0.286,3.323,1.301,145.697,30.271,77.084
NAM,2015,,25.688,34.0,82.0,1.001,0.637,147.0,0.477,7.57,,110.148,2.315,38.53
NIC,2015,8.6,19.704,73.0,81.0,1.007,0.644,,0.469,7.446,0.109,116.726,6.223,44.976
NLD,2015,0.6,91.724,98.0,100.0,0.966,0.927,64.0,0.048,23.626,2.004,122.851,16.938,88.188
NOR,2015,0.5,96.81,98.0,100.0,0.993,0.948,78.0,0.054,1.707,1.931,109.905,5.2,95.336
NZL,2015,1.0,88.223,100.0,100.0,0.961,0.914,198.0,0.156,-0.042,1.263,121.356,4.615,98.914
OMN,2015,0.4,73.53,100.0,92.0,0.949,0.827,,0.317,-3.152,0.25,155.756,4.267,58.834
PAK,2015,5.0,14.0,57.0,91.0,0.741,0.55,42.0,0.551,0.599,0.246,63.131,199.427,37.331
PAN,2015,11.9,51.205,81.0,95.0,1.004,0.782,424.0,0.467,9.464,,144.688,3.968,70.488
PER,2015,7.2,40.853,73.0,90.0,0.944,0.75,246.0,0.402,4.359,0.117,112.356,30.471,61.548
PHL,2015,9.5,36.0,74.0,93.0,1.002,0.702,137.0,0.43,1.926,,115.399,102.113,71.56
PNG,2015,,7.9,14.0,40.0,,0.539,61.0,0.597,0.937,,43.908,8.108,11.744
POL,2015,0.8,67.997,98.0,99.0,1.008,0.858,190.0,0.142,3.154,1.004,143.39,38.034,83.853
PRT,2015,1.0,68.633,99.0,100.0,0.984,0.843,138.0,0.099,1.257,1.243,112.985,10.368,51.445
PRY,2015,9.3,49.72,88.0,97.0,0.966,0.718,194.0,0.482,1.329,0.128,110.813,6.689,46.626
QAT,2015,,92.885,100.0,100.0,1.043,0.851,,0.539,0.662,0.51,145.787,2.566,68.376
ROU,2015,1.5,55.763,83.0,100.0,0.986,0.806,143.0,0.346,2.427,0.488,116.034,19.925,89.051
RUS,2015,11.6,70.1,90.0,97.0,1.017,0.813,449.0,0.28,0.503,1.097,156.767,144.985,95.571
SAU,2015,1.5,69.616,100.0,100.0,0.878,0.857,,0.254,1.244,,166.456,31.718,71.19
SGP,2015,0.3,79.013,100.0,100.0,0.982,0.929,228.0,0.068,22.654,,147.226,5.592,78.588
SLV,2015,105.4,26.803,87.0,96.0,0.972,0.66,517.0,0.397,2.11,0.145,147.572,6.325,41.038
SRB,2015,1.2,65.317,98.0,86.0,0.972,0.785,114.0,0.184,5.911,0.865,103.142,8.877,86.726
SVK,2015,0.8,77.635,98.0,100.0,0.992,0.849,182.0,0.186,1.732,1.175,122.811,5.436,99.344
SVN,2015,1.0,73.099,99.0,100.0,1.002,0.886,67.0,0.063,4.012,2.197,113.65,2.071,97.29
SWE,2015,1.1,90.61,99.0,100.0,0.984,0.932,58.0,0.045,2.072,3.265,129.431,9.765,88.01
SWZ,2015,8.5,25.643,58.0,68.0,0.953,0.585,274.0,0.574,0.783,0.27,85.232,1.104,28.842
SYR,2015,,29.98,92.0,97.0,0.802,0.54,,0.559,,0.012,79.524,17.997,38.938
THA,2015,3.5,39.316,98.0,99.0,0.998,0.746,471.0,0.378,2.225,0.616,149.811,68.715,43.336
TJK,2015,,18.98,96.0,78.0,0.796,0.642,,0.384,5.78,0.109,100.414,8.454,93.284
TTO,2015,30.9,69.198,93.0,98.0,0.99,0.796,548.0,0.334,0.704,0.089,154.954,1.37,72.3
TUN,2015,,46.5,90.0,96.0,0.897,0.731,209.0,0.297,2.249,0.63,130.554,11.18,43.862
TUR,2015,,53.745,97.0,99.0,0.918,0.8,228.0,0.333,2.242,0.882,93.773,78.529,54.01
TZA,2015,7.0,20.0,27.0,53.0,0.929,0.519,64.0,0.544,3.387,,77.047,51.483,13.337
UGA,2015,,17.835,18.0,46.0,0.861,0.515,112.0,0.536,2.722,,52.897,38.225,30.806
UKR,2015,,48.885,96.0,94.0,0.995,0.742,,0.298,3.351,0.615,143.984,44.922,95.11
URY,2015,8.5,64.571,96.0,99.0,1.011,0.802,291.0,0.288,4.566,0.364,151.391,3.412,53.385
USA,2015,5.0,74.554,100.0,99.0,0.993,0.917,679.0,0.219,2.794,2.74,119.144,320.878,95.264
UZB,2015,1.6,42.8,100.0,98.0,0.94,0.696,,0.303,0.081,0.213,70.429,30.93,99.893
VEN,2015,,64.0,94.0,96.0,1.021,0.763,159.0,0.47,,0.241,96.715,30.082,68.863
VNM,2015,,45.0,80.0,93.0,1.006,0.68,146.0,0.333,6.106,0.441,129.832,92.677,71.725
ZAF,2015,33.8,51.919,74.0,92.0,0.982,0.699,289.0,0.427,0.479,0.798,158.883,55.386,74.903
ZMB,2015,5.3,,26.0,59.0,0.935,0.57,115.0,0.571,7.482,,72.785,15.879,40.354
ARE,2016,0.7,90.6,99.0,97.0,0.963,0.863,,0.16,2.69,0.964,212.639,9.361,68.6
ARG,2016,6.0,70.969,94.0,99.0,0.991,0.828,174.0,0.359,0.585,0.533,146.454,43.508,63.8
ARM,2016,3.0,64.346,93.0,100.0,0.97,0.751,131.0,0.3,3.206,0.233,116.975,2.936,97.223
AUS,2016,0.9,86.54,100.0,100.0,0.975,0.935,161.0,0.107,3.242,,109.431,24.263,89.977
AUT,2016,0.7,84.324,100.0,100.0,0.964,0.909,99.0,0.086,-7.327,3.087,126.661,8.747,98.923
AZE,2016,2.1,78.2,92.0,91.0,0.94,0.749,240.0,0.315,11.883,0.206,104.652,9.736,95.609
BDI,2016,6.0,5.174,46.0,60.0,0.998,0.427,96.0,0.523,0.002,,51.085,10.488,8.7
BEL,2016,1.5,86.516,99.0,100.0,0.972,0.915,98.0,0.053,9.465,2.488,110.537,11.354,84.358
BFA,2016,1.1,13.96,19.0,48.0,0.869,0.42,41.0,0.621,3.586,,82.612,18.646,8.488
BGR,2016,1.1,59.826,86.0,99.0,0.993,0.812,103.0,0.232,2.935,0.78,125.474,7.152,94.815
BHR,2016,,98.0,100.0,100.0,0.932,0.839,,0.225,0.755,,210.049,1.426,58.7
BIH,2016,1.3,60.257,95.0,96.0,0.921,0.765,80.0,0.173,1.672,0.216,100.525,3.386,78.045
BLR,2016,,71.113,98.0,96.0,1.014,0.812,,0.136,2.613,0.501,121.113,9.446,91.902
BOL,2016,6.3,39.698,59.0,92.0,0.932,0.692,147.0,0.448,0.988,,91.61,11.032,57.4
BRA,2016,29.7,60.873,87.0,98.0,0.996,0.757,350.0,0.41,4.085,1.266,118.386,206.163,59.2
BWA,2016,,39.363,76.0,89.0,0.988,0.719,194.0,0.467,0.825,,152.273,2.16,88.4
CAN,2016,1.7,91.16,99.0,99.0,0.99,0.92,113.0,0.099,2.232,1.604,84.523,36.383,100.0
CHE,2016,0.5,89.135,100.0,100.0,0.964,0.943,78.0,0.043,10.802,,134.155,8.38,97.1
CHL,2016,3.4,83.559,100.0,100.0,0.961,0.843,273.0,0.326,4.848,0.362,127.973,18.209,80.597
CHN,2016,0.6,53.2,83.0,92.0,0.959,0.749,111.0,0.164,1.569,2.108,96.527,1414.049,77.4
COL,2016,25.5,58.136,89.0,97.0,0.987,0.759,244.0,0.41,4.897,0.27,121.816,48.175,50.187
CPV,2016,11.5,50.323,72.0,86.0,0.982,0.645,291.0,0.376,7.595,,113.332,0.531,29.63
CRI,2016,11.9,65.88,98.0,100.0,0.977,0.789,275.0,0.309,4.585,0.458,170.036,4.899,52.867
CYP,2016,1.1,75.9,99.0,100.0,0.985,0.869,50.0,0.09,40.242,0.502,133.417,1.17,78.639
CZE,2016,0.6,76.481,99.0,100.0,0.984,0.885,212.0,0.135,5.562,1.678,117.574,10.619,99.784
